Original_Source_ID,Original_SMILES,Canonical_SMILES,InChI,InChIKey,Salt_Solvent_(Concatenate),temp,method,type,group,basicOrAcidic,pKa,DSSTox_Structure_Id,Substance_Name,Substance_CASRN,Substance_Type,Structure_SMILES,Structure_Formula
13571,S1(C(=NC=C1C(=O)OCC)N(C)C),CCOC(=O)C1=CN=C(S1)N(C)C,"InChI=1S/C8H12N2O2S/c1-4-12-7(11)6-5-9-8(13-6)10(2)3/h5H,4H2,1-3H3",FSYRFLKQQXNKDX-UHFFFAOYSA-N,?,25,potentiometric,a1/thermodynamic,?,basic,2.77,DTXCID501331124,NoName_3583,NOCAS_903003,Single Compound,CCOC(=O)C1=CN=C(S1)N(C)C,C8H12N2O2S
16039,O=C([O-])C(NC(=O)C(N)CC(=O)[O-])CC(=O)[O-],N=C(CC(O)=O)C(O)NC(CC(O)=O)=C(O)O,"InChI=1S/C8H12N2O7/c9-3(1-5(11)12)7(15)10-4(8(16)17)2-6(13)14/h7,9-10,15-17H,1-2H2,(H,11,12)(H,13,14)",GWVJWVHOGBMSMA-UHFFFAOYSA-N,?,25,potentiometric,4/thermodynamic,NH3%+&,basic,8.26,,,,,,
14635,O=C([O-])C(NC(=O)C[NH3+])CC=1(N=CNC=1),N=CC(O)NC(CC1=CNC=N1)=C(O)O,"InChI=1S/C8H12N4O3/c9-2-7(13)12-6(8(14)15)1-5-3-10-4-11-5/h2-4,7,9,12-15H,1H2,(H,10,11)",VCPPROGDWXHQPS-UHFFFAOYSA-N,"?, ?",25,potentiometric,a2/apparent,"?, ?",basic,7.455,,,,,,
13006,N1(C(=C(CC)C(=C1)C)C),CCC1C(C)=CNC=1C,"InChI=1S/C8H13N/c1-4-8-6(2)5-9-7(8)3/h5,9H,4H2,1-3H3",ZEBBLOXDLGIMEG-UHFFFAOYSA-N,?,,mean from 2,a/apparent,?,basic,3.19,DTXCID80122138,Kryptopyrrole,517-22-6,Single Compound,CCC1=C(C)NC=C1C,C8H13N
12736,N12(C(C=CC1)C(C)CC2),CC1CCN2CC=CC21,"InChI=1S/C8H13N/c1-7-4-6-9-5-2-3-8(7)9/h2-3,7-8H,4-6H2,1H3",CSKRFYUNLAVIQP-UHFFFAOYSA-N,?,25.5,potentiometric,a/apparent,NH%+&,basic,10.59,,,,,,
15724,P(=O)([O-])([O-])C=1(N=C2(C(O)C(O)C(C(N2(C=1))CO)O)),OCC1C(O)C(O)C(O)C2=NC(=CN21)P(O)(O)=O,"InChI=1S/C8H13N2O7P/c11-2-3-5(12)6(13)7(14)8-9-4(1-10(3)8)18(15,16)17/h1,3,5-7,11-14H,2H2,(H2,15,16,17)",HURIBEZHYQHUKI-UHFFFAOYSA-N,?,25,,a1/apparent,O-Na,basic,7.69,,,,,,
14129,N#CCCN(CCC#N)CC,CCN(CCC#N)CCC#N,"InChI=1S/C8H13N3/c1-2-11(7-3-5-9)8-4-6-10/h2-4,7-8H2,1H3",AQAGWSWODZXNOM-UHFFFAOYSA-N,?,25,mean from 2,a1/apparent,?,basic,4.55,DTXCID101331203,NoName_3686,NOCAS_903094,Single Compound,CCN(CCC#N)CCC#N,C8H13N3
17127,O2(C(N1(C(N)=CN=C1))C(O)C(C2CO)O),NC1=CN=CN1C1OC(CO)C(O)C1O,"InChI=1S/C8H13N3O4/c9-5-1-10-3-11(5)8-7(14)6(13)4(2-12)15-8/h1,3-4,6-8,12-14H,2,9H2",NKYAAYKKNSYIIW-UHFFFAOYSA-N,?,27,potentiometric,a1/apparent,imine N3,basic,6.05,,,,,,
11274,S1(C(=NN)N(C)C2(=C1CCCC2)),CN1C(N=N)SC2CCCCC1=2,"InChI=1S/C8H13N3S/c1-11-6-4-2-3-5-7(6)12-8(11)10-9/h8-9H,2-5H2,1H3",RBCZALBQEFIHTO-UHFFFAOYSA-N,?,20,potentiometric,a/apparent,?,basic,8.2,,,,,,
10910,[S-]C1(=NC(NCCCC)=CC=N1),CCCCNC1C=CN=C(S)N=1,"InChI=1S/C8H13N3S/c1-2-3-5-9-7-4-6-10-8(12)11-7/h4,6H,2-3,5H2,1H3,(H2,9,10,11,12)",ULHKLBLPKSMLQU-UHFFFAOYSA-N,?,20,potentiometric,a2/apparent,?,basic,11.13,DTXCID201329528,NoName_201,NOCAS_901136,Single Compound,CCCCNC1=NC(S)=NC=C1,C8H13N3S
11364,O1(C3(C2(N(CCC2(C1))CC3))),C1OC2CCN3CCC1C32,"InChI=1S/C8H13NO/c1-3-9-4-2-7-8(9)6(1)5-10-7/h6-8H,1-5H2",MSSYBANBZCAGDC-UHFFFAOYSA-N,?,24,potentiometric,a/apparent,?,basic,9.44,,,,,,
12049,OC2(C1(N(CC=C1C)CC2)),CC1=CCN2CCC(O)C21,"InChI=1S/C8H13NO/c1-6-2-4-9-5-3-7(10)8(6)9/h2,7-8,10H,3-5H2,1H3",WZHPCLWXQJYMIQ-UHFFFAOYSA-N,?,25,potentiometric,a/apparent,NH%+&,basic,9.6,,,,,,
14149,O1(C2(C(O)C3(CC1CC2N3(C)))),CN1C2CC3CC1C(O3)C2O,"InChI=1S/C8H13NO2/c1-9-5-2-4-3-6(9)8(11-4)7(5)10/h4-8,10H,2-3H2,1H3",MEGPURSNXMUDAE-UHFFFAOYSA-N,?,,potentiometric,a/apparent,?,basic,8.2,,,,,,
13929,OC2(C1(N(CC=C1CO)CC2)),OC1CCN2CC=C(CO)C21,"InChI=1S/C8H13NO2/c10-5-6-1-3-9-4-2-7(11)8(6)9/h1,7-8,10-11H,2-5H2",HJSJELVDQOXCHO-UHFFFAOYSA-N,?,26,potentiometric,a/apparent,NH+,basic,8.92,,,,,,
14484,O=C([O-])CN=C1(CCCCC1),OC(O)=CN=C1CCCCC1,"InChI=1S/C8H13NO2/c10-8(11)6-9-7-4-2-1-3-5-7/h6,10-11H,1-5H2",XHRGDNYDVIHXRK-UHFFFAOYSA-N,?,,potentiometric,a/apparent,?,basic,9.48,,,,,,
12045,ClCC1(C2(CCN(C1)CC2)),ClCC1CN2CCC1CC2,"InChI=1S/C8H14ClN/c9-5-8-6-10-3-1-7(8)2-4-10/h7-8H,1-6H2",KWJQNPSDSCTDIZ-UHFFFAOYSA-N,?,25,,a1/apparent,?,basic,10.15,,,,,,
12259,ClC1(=NC(=NC(=N1)NCC)NC(C)C),CCNC1N=C(NC(C)C)N=C(Cl)N=1,"InChI=1S/C8H14ClN5/c1-4-10-7-12-6(9)13-8(14-7)11-5(2)3/h5H,4H2,1-3H3,(H2,10,11,12,13,14)",MXWJVTOOROXGIU-UHFFFAOYSA-N,?,25,spectrophotometric,a1/thermodynamic,?,basic,1.61,DTXCID90112,Atrazine,1912-24-9,Single Compound,CCNC1=NC(NC(C)C)=NC(Cl)=N1,C8H14ClN5
11512,N#CC1(C(N(C)C)CCC1),CN(C)C1CCCC1C#N,"InChI=1S/C8H14N2/c1-10(2)8-5-3-4-7(8)6-9/h7-8H,3-5H2,1-2H3",OJZYSLZVUVYYKP-UHFFFAOYSA-N,?,25,mean from 2,a1/apparent,NH,basic,7.02,,,,,,
12001,N2(=C1(N(CCCC1CC2)C)),CN1CCCC2CCN=C12,"InChI=1S/C8H14N2/c1-10-6-2-3-7-4-5-9-8(7)10/h7H,2-6H2,1H3",CEEYEYGFNWIFTK-UHFFFAOYSA-N,?,,,b/apparent,?,basic,11.5,,,,,,
13591,O=C([O-])C1(N(C(=O)C(N)C)CCC1),CC(=N)C(O)N1CCCC1=C(O)O,"InChI=1S/C8H14N2O3/c1-5(9)7(11)10-4-2-3-6(10)8(12)13/h7,9,11-13H,2-4H2,1H3",RGAGNCLLGAVRRY-UHFFFAOYSA-N,?,25,potentiometric,a2/apparent,?,basic,8.38,,,,,,
13587,O=C(C(=NO)CN1(CCOCC1))C,C=C(O)C(CN1CCOCC1)N=O,"InChI=1S/C8H14N2O3/c1-7(11)8(9-12)6-10-2-4-13-5-3-10/h8,11H,1-6H2",BBQYGWJXXFMPDW-UHFFFAOYSA-N,?,,potentiometric,a1/apparent,?,basic,6.1,,,,,,
15664,O(CCOCCC1(=NN=NN1))CCC2(=NN=NN2),C(COCCOCCC1NN=NN=1)C1NN=NN=1,"InChI=1S/C8H14N8O2/c1(7-9-13-14-10-7)3-17-5-6-18-4-2-8-11-15-16-12-8/h1-6H2,(H,9,10,13,14)(H,11,12,15,16)",LQPDHTNPUNDHLV-UHFFFAOYSA-N,?,20,potentiometric,a1/apparent,N-H,basic,4.79,DTXCID101330279,NoName_1220,NOCAS_902020,Single Compound,C(COCCC1=NNN=N1)OCCC1=NN=NN1,C8H14N8O2
13015,N1(CCCCC1)(CC=C),C=CCN1CCCCC1,"InChI=1S/C8H15N/c1-2-6-9-7-4-3-5-8-9/h2H,1,3-8H2",KYGMSGYKSGNPHM-UHFFFAOYSA-N,?,26,mean from 2,a/apparent,?,basic,9.66,DTXCID9085203,1-(2-Propenyl)piperidine,14446-67-4,Single Compound,C=CCN1CCCCC1,C8H15N
13017,N1(C(=CCCC1)C)(CC),CCN1CCCC=C1C,"InChI=1S/C8H15N/c1-3-9-7-5-4-6-8(9)2/h6H,3-5,7H2,1-2H3",HFDYMWORRGGBSZ-UHFFFAOYSA-N,?,25,potentiometric,a/apparent,NH+,basic,11.57,DTXCID001331048,NoName_3489,NOCAS_902913,Single Compound,CCN1CCCC=C1C,C8H15N
12639,N(CCCCC#C)(C)C,CN(C)CCCCC#C,"InChI=1S/C8H15N/c1-4-5-6-7-8-9(2)3/h1H,5-8H2,2-3H3",DUULHHHKEFHJAB-UHFFFAOYSA-N,?,,potentiometric,a/apparent,?,basic,9.24,DTXCID601331008,NoName_3439,NOCAS_902865,Single Compound,CN(C)CCCCC#C,C8H15N
12737,N12(C(CCC1C)CCC2),CC1CCC2CCCN21,"InChI=1S/C8H15N/c1-7-4-5-8-3-2-6-9(7)8/h7-8H,2-6H2,1H3",VSRVVYVXYKVFBS-UHFFFAOYSA-N,"?, ?",25,potentiometric,a1/apparent,"NH(1+), NH(1+)",basic,11.879999999999999,,,,,,
12734,N12(C(C(C)CC1)CCC2),CC1CCN2CCCC21,"InChI=1S/C8H15N/c1-7-4-6-9-5-2-3-8(7)9/h7-8H,2-6H2,1H3",BFHBAQJJQJPDGF-UHFFFAOYSA-N,?,27,potentiometric,a/apparent,NH%+&,basic,11.44,,,,,,
13012,N(=C1(C(CCCC1)C))C,CN=C1CCCCC1C,"InChI=1S/C8H15N/c1-7-5-3-4-6-8(7)9-2/h7H,3-6H2,1-2H3",DBKSIFHGBDIFFN-UHFFFAOYSA-N,?,,potentiometric,a/apparent,?,basic,9.47,,,,,,
12732,N12(CC(C(CC1)CC2)C),CC1CN2CCC1CC2,"InChI=1S/C8H15N/c1-7-6-9-4-2-8(7)3-5-9/h7-8H,2-6H2,1H3",MWBULQNPGVGHKO-UHFFFAOYSA-N,?,25,,a1/apparent,?,basic,11.29,,,,,,
10927,O=C(NN=C1(CCN(C)CC1))C,CN1CCC(CC1)N=NC(=C)O,"InChI=1S/C8H15N3O/c1-7(12)9-10-8-3-5-11(2)6-4-8/h8,12H,1,3-6H2,2H3",QYQMPKBHZFHTKM-UHFFFAOYSA-N,?,20,potentiometric,a/apparent,?,basic,7.45,,,,,,
12270,O=C(NCCN1(CCOCC1))C=NO,O=NCC(=O)NCCN1CCOCC1,"InChI=1S/C8H15N3O3/c12-8(7-10-13)9-1-2-11-3-5-14-6-4-11/h1-7H2,(H,9,12)",AHWUMPNUNQIEEW-UHFFFAOYSA-N,?,25,potentiometric,a1/thermodynamic,?,basic,6.19,DTXCID801330949,NoName_3358,NOCAS_902802,Single Compound,O=NCC(=O)NCCN1CCOCC1,C8H15N3O3
12055,O(C1(N2(CCC(C1)CC2)))C,COC1CC2CCN1CC2,"InChI=1S/C8H15NO/c1-10-8-6-7-2-4-9(8)5-3-7/h7-8H,2-6H2,1H3",HOEDHOOZPFOLKY-UHFFFAOYSA-N,?,25,,a1/apparent,?,basic,8.87,,,,,,
12050,OC2(C1(N(CCC1C)CC2)),CC1CCN2CCC(O)C21,"InChI=1S/C8H15NO/c1-6-2-4-9-5-3-7(10)8(6)9/h6-8,10H,2-5H2,1H3",PGMBNUMLNAJSJR-UHFFFAOYSA-N,?,24.5,potentiometric,a/apparent,NH+,basic,10.92,,,,,,
11747,O=C1(C(NC(C1)(C)C)(C)C),CC1(C)NC(C)(C)C=C1O,"InChI=1S/C8H15NO/c1-7(2)5-6(10)8(3,4)9-7/h5,9-10H,1-4H3",QOQFWIULEWKNGC-UHFFFAOYSA-N,?,,,a/apparent,NH2%+&,basic,7.1,,,,,,
12053,OCC2(C1(N(CCC1)CC2)),OCC1CCN2CCCC21,"InChI=1S/C8H15NO/c10-6-7-3-5-9-4-1-2-8(7)9/h7-8,10H,1-6H2",LOFDEIYZIAVXHE-UHFFFAOYSA-N,?,25.5,potentiometric,a/apparent,NH+,basic,10.87,,,,,,
12054,OCC1(N2(CCC(C1)CC2)),OCC1CC2CCN1CC2,"InChI=1S/C8H15NO/c10-6-8-5-7-1-3-9(8)4-2-7/h7-8,10H,1-6H2",YUZMBZAYRWUWCN-UHFFFAOYSA-N,?,25,,a1/apparent,?,basic,10.85,,,,,,
12056,OCC1(C2(CCN(C1)CC2)),OCC1CN2CCC1CC2,"InChI=1S/C8H15NO/c10-6-8-5-9-3-1-7(8)2-4-9/h7-8,10H,1-6H2",GUAWHSHTXVVCLZ-UHFFFAOYSA-N,?,25,,a1/apparent,?,basic,10.56,,,,,,
14110,O=C(OCCNCC)C(=C)C,CC(=C)C(=O)OCCNCC,"InChI=1S/C8H15NO2/c1-4-9-5-6-11-8(10)7(2)3/h9H,2,4-6H2,1,3H3",KZUIKPMQAIEBOE-UHFFFAOYSA-N,?,25,potentiometric,a1/thermodynamic,?,basic,9.15,DTXCID40543567,2-(Ethylamino)ethyl 2-methylprop-2-enoate,25012-67-3,Single Compound,CCNCCOC(=O)C(C)=C,C8H15NO2
14111,O=C(OCCN(C)C)C(=C)C,CC(=C)C(=O)OCCN(C)C,"InChI=1S/C8H15NO2/c1-7(2)8(10)11-6-5-9(3)4/h1,5-6H2,2-4H3",JKNCOURZONDCGV-UHFFFAOYSA-N,?,25,mean from 4,a1/apparent,?,basic,8.06,DTXCID307504,2-(Dimethylamino)ethyl methacrylate,2867-47-2,Single Compound,CN(C)CCOC(=O)C(C)=C,C8H15NO2
14476,O=C(CCN1(CCOCC1))C,C=C(O)CCN1CCOCC1,"InChI=1S/C8H15NO2/c1-8(10)2-3-9-4-6-11-7-5-9/h10H,1-7H2",YOVMQYOJAIAPLS-UHFFFAOYSA-N,?,25,mean from 2,a/apparent,?,basic,6.66,,,,,,
13930,OC2(C1(N(CCC1CO)CC2)),OC1CCN2CCC(CO)C21,"InChI=1S/C8H15NO2/c10-5-6-1-3-9-4-2-7(11)8(6)9/h6-8,10-11H,1-5H2",QWOXSTGOGUNUGF-UHFFFAOYSA-N,?,24,potentiometric,a/apparent,NH+,basic,10.24,,,,,,
11678,S1(C(=NC(C1)CC)C(C)C),CC(C)C1=NC(CS1)CC,"InChI=1S/C8H15NS/c1-4-7-5-10-8(9-7)6(2)3/h6-7H,4-5H2,1-3H3",FAZVZOUZSCQCIA-UHFFFAOYSA-N,?,25,potentiometric,a1/apparent,NH(+),basic,5.28,,,,,,
11676,S1(C(=NCC1C)C(C)(C)C),CC1CN=C(S1)C(C)(C)C,"InChI=1S/C8H15NS/c1-6-5-9-7(10-6)8(2,3)4/h6H,5H2,1-4H3",MKAWAZIPOVAZKN-UHFFFAOYSA-N,?,25,mean from 3,a1/apparent,NH(+),basic,5.02,,,,,,
11991,N2(N1(CCCC1))(CCCC2),C1CCCN1N1CCCC1,InChI=1S/C8H16N2/c1-2-6-9(5-1)10-7-3-4-8-10/h1-8H2,QGRRJTQMMXJUNP-UHFFFAOYSA-N,?,25,potentiometric,a1/apparent,?,basic,7.16,DTXCID2094005,"N,N'-Bipyrrolidine",18389-95-2,Single Compound,C1CCN(C1)N1CCCC1,C8H16N2
11855,N#CCCCN(CC)CC,CCN(CCCC#N)CC,"InChI=1S/C8H16N2/c1-3-10(4-2)8-6-5-7-9/h3-6,8H2,1-2H3",NUVVGLXJJPTXRJ-UHFFFAOYSA-N,?,25,potentiometric,a/thermodynamic,?,basic,9.29,DTXCID701330891,NoName_3280,NOCAS_902729,Single Compound,CCN(CC)CCCC#N,C8H16N2
11857,N(CC#CCNCC)CC,CCNCC#CCNCC,"InChI=1S/C8H16N2/c1-3-9-7-5-6-8-10-4-2/h9-10H,3-4,7-8H2,1-2H3",DHLUQZDOGQUIOO-UHFFFAOYSA-N,?,25,,a1/apparent,NH2(1+),basic,8.32,DTXCID0033255,"2-Butyne-1,4-diamine, N,N'-diethyl-",112-22-1,Single Compound,CCNCC#CCNCC,C8H16N2
14360,O=C(NCC)C1(NCCCC1),CCNC(O)C1CCCCN=1,"InChI=1S/C8H16N2O/c1-2-9-8(11)7-5-3-4-6-10-7/h8-9,11H,2-6H2,1H3",YBPKYNZVLCQNEW-UHFFFAOYSA-N,?,25,potentiometric,a/apparent,?,basic,8.6,,,,,,
14083,O=C(NCCCN(C)C)C=C,CN(C)CCCNC(=O)C=C,"InChI=1S/C8H16N2O/c1-4-8(11)9-6-5-7-10(2)3/h4H,1,5-7H2,2-3H3,(H,9,11)",ADTJPOBHAXXXFS-UHFFFAOYSA-N,?,25,potentiometric,a1/apparent,?,basic,9.23,DTXCID1039509,"2-Propenamide, N-[3-(dimethylamino)propyl]-",3845-76-9,Single Compound,CN(C)CCCNC(=O)C=C,C8H16N2O
14084,O=C(NCCN(C)C)C(=C)C,CC(=C)C(=O)NCCN(C)C,"InChI=1S/C8H16N2O/c1-7(2)8(11)9-5-6-10(3)4/h1,5-6H2,2-4H3,(H,9,11)",DCBBWYIVFRLKCD-UHFFFAOYSA-N,?,25,potentiometric,a1/apparent,?,basic,8.54,DTXCID2079245,N-(2-(Dimethylamino)ethyl)methacrylamide,13081-44-2,Single Compound,CN(C)CCNC(=O)C(C)=C,C8H16N2O
14104,ClCCN(CCCl)CCCC,CCCCN(CCCl)CCCl,"InChI=1S/C8H17Cl2N/c1-2-3-6-11(7-4-9)8-5-10/h2-8H2,1H3",SXPGFJZLDDFUHA-UHFFFAOYSA-N,?,15,,a/apparent,?,basic,6.63,DTXCID60117800,"Diethylamine, 2,2'-dichloro-N-butyl-",42520-97-8,Single Compound,CCCCN(CCCl)CCCl,C8H17Cl2N
13025,N1(CCCC1)(CCCC),CCCCN1CCCC1,"InChI=1S/C8H17N/c1-2-3-6-9-7-4-5-8-9/h2-8H2,1H3",JSHASCFKOSDFHY-UHFFFAOYSA-N,?,,potentiometric,b/apparent,?,basic,10.36,DTXCID20149985,"Pyrrolidine, 1-butyl-",767-10-2,Single Compound,CCCCN1CCCC1,C8H17N
13016,N1(CCCCC1)(CCC),CCCN1CCCCC1,"InChI=1S/C8H17N/c1-2-6-9-7-4-3-5-8-9/h2-8H2,1H3",VTDIWMPYBAVEDY-UHFFFAOYSA-N,?,26.5,potentiometric,a/apparent,NH+,basic,10.45,DTXCID80125649,"Piperidine, 1-propyl-",5470-02-0,Single Compound,CCCN1CCCCC1,C8H17N
13018,N1(C(CCCC1)C)(CC),CCN1CCCCC1C,"InChI=1S/C8H17N/c1-3-9-7-5-4-6-8(9)2/h8H,3-7H2,1-2H3",LPCWDBCEHWHJGX-UHFFFAOYSA-N,?,25,mean from 2,a/apparent,NH+,basic,10.68,,,,,,
13024,N1(C(CC(C)CC1)(C)C),CC1CC(C)(C)NCC1,"InChI=1S/C8H17N/c1-7-4-5-9-8(2,3)6-7/h7,9H,4-6H2,1-3H3",AIRGIADVPCTKHU-UHFFFAOYSA-N,?,30,potentiometric,a/apparent,NH2+,basic,11.1,,,,,,
13019,N1(C(CCCC1C)C)(C),CN1C(C)CCCC1C,"InChI=1S/C8H17N/c1-7-5-4-6-8(2)9(7)3/h7-8H,4-6H2,1-3H3",COSHJOZVKGAYBP-UHFFFAOYSA-N,?,30,potentiometric,a/apparent,NH+,basic,10.21,,,,,,
13029,N1(C(C)C)(CCCCC1),CC(C)N1CCCCC1,"InChI=1S/C8H17N/c1-8(2)9-6-4-3-5-7-9/h8H,3-7H2,1-2H3",KXIXHISTUVHOCY-UHFFFAOYSA-N,?,25,,a1/apparent,?,basic,10.96,DTXCID60237734,N-isopropylpiperidine,766-79-0,Single Compound,CC(C)N1CCCCC1,C8H17N
13027,N(C1(CCCCC1))(C)C,CN(C)C1CCCCC1,"InChI=1S/C8H17N/c1-9(2)8-6-4-3-5-7-8/h8H,3-7H2,1-2H3",SVYKKECYCPFKGB-UHFFFAOYSA-N,?,25,,a/apparent,?,basic,10.48,DTXCID906633,"N,N-Dimethylcyclohexylamine",98-94-2,Single Compound,CN(C)C1CCCCC1,C8H17N
10929,O=C(N(N)C1(CCN(C)CC1))C,CN1CCC(CC1)N(N)C(=C)O,"InChI=1S/C8H17N3O/c1-7(12)11(9)8-3-5-10(2)6-4-8/h8,12H,1,3-6,9H2,2H3",NESMVTRWXGVRJS-UHFFFAOYSA-N,?,20,potentiometric,a/apparent,?,basic,8.7,,,,,,
13235,O=C(N(CCCN(C)C)C)C=N[O-],CN(C)CCCN(C)C(=O)CN=O,"InChI=1S/C8H17N3O2/c1-10(2)5-4-6-11(3)8(12)7-9-13/h4-7H2,1-3H3",XCODUMCBZGFMHO-UHFFFAOYSA-N,?,25,potentiometric,a2/apparent,?,basic,9.83,DTXCID101329856,NoName_668,NOCAS_901539,Single Compound,CN(C)CCCN(C)C(=O)CN=O,C8H17N3O2
13238,O=C(NCCCCN(C)C)C=N[O-],CN(C)CCCCNC(=O)CN=O,"InChI=1S/C8H17N3O2/c1-11(2)6-4-3-5-9-8(12)7-10-13/h3-7H2,1-2H3,(H,9,12)",GGWBFNOTCQIZLE-UHFFFAOYSA-N,?,25,potentiometric,a2/apparent,?,basic,10.13,DTXCID801329857,NoName_669,NOCAS_901540,Single Compound,CN(C)CCCCNC(=O)CN=O,C8H17N3O2
13240,O=C(NCCCN(CC)C)C=N[O-],CCN(C)CCCNC(=O)CN=O,"InChI=1S/C8H17N3O2/c1-3-11(2)6-4-5-9-8(12)7-10-13/h3-7H2,1-2H3,(H,9,12)",WRLUEOMEGUUJDV-UHFFFAOYSA-N,?,25,potentiometric,a2/apparent,?,basic,9.97,DTXCID501329858,NoName_670,NOCAS_901541,Single Compound,CCN(C)CCCNC(=O)CN=O,C8H17N3O2
11915,O=C(CCN(CC)CC)C,CCN(CCC(=C)O)CC,"InChI=1S/C8H17NO/c1-4-9(5-2)7-6-8(3)10/h10H,3-7H2,1-2H3",CADZOOZUQREMSZ-UHFFFAOYSA-N,?,,potentiometric,a/apparent,?,basic,9.25,,,,,,
11917,O=CC(N(CC)CC)(C)C,CC(C)(C=O)N(CC)CC,"InChI=1S/C8H17NO/c1-5-9(6-2)8(3,4)7-10/h7H,5-6H2,1-4H3",KBDNYPYQLYSNHO-UHFFFAOYSA-N,?,21,spectrophotometric,a1/apparent,?,basic,8.3,DTXCID501330902,NoName_3293,NOCAS_902741,Single Compound,CCN(CC)C(C)(C)C=O,C8H17NO
11918,O=C(CCCCN(C)C)C,CN(C)CCCCC(=C)O,"InChI=1S/C8H17NO/c1-8(10)6-4-5-7-9(2)3/h10H,1,4-7H2,2-3H3",PZJOKLSCOXLNKS-UHFFFAOYSA-N,?,24.5,,a/apparent,?,basic,9.66,,,,,,
14116,O=C(OCC)CCCCCN,CCOC(O)=CCCCCN,"InChI=1S/C8H17NO2/c1-2-11-8(10)6-4-3-5-7-9/h6,10H,2-5,7,9H2,1H3",LEMFOFUQXRZTHQ-UHFFFAOYSA-N,?,25,,apparent,NH3%+&,basic,10.37,,,,,,
14117,O=C(OCC)C(N)CC(C)C,CC(C)CC(=N)C(O)OCC,"InChI=1S/C8H17NO2/c1-4-11-8(10)7(9)5-6(2)3/h6,8-10H,4-5H2,1-3H3",JOBKDVLQHIJQBE-UHFFFAOYSA-N,"?, ?",25,potentiometric,apparent,"NH3+, ?",basic,7.63,,,,,,
14108,O=C(OCCN(C)C)CCC,CCC=C(O)OCCN(C)C,"InChI=1S/C8H17NO2/c1-4-5-8(10)11-7-6-9(2)3/h5,10H,4,6-7H2,1-3H3",OJMWESQCHJZCDD-UHFFFAOYSA-N,?,25,potentiometric,a/thermodynamic,?,basic,8.31,,,,,,
14119,O=C([O-])CCCCCCCN,NCCCCCCC=C(O)O,"InChI=1S/C8H17NO2/c9-7-5-3-1-2-4-6-8(10)11/h6,10-11H,1-5,7,9H2",JMDWQVDCZAUJQQ-UHFFFAOYSA-N,?,22,mean from 3,a2/apparent,?,basic,10.97,,,,,,
14126,S(C(=O)CCC)CCN(C)C,CCC=C(O)SCCN(C)C,"InChI=1S/C8H17NOS/c1-4-5-8(10)11-7-6-9(2)3/h5,10H,4,6-7H2,1-3H3",RXZDUFLPXNJJBI-UHFFFAOYSA-N,?,30,potentiometric,a/thermodynamic,?,basic,8.32,,,,,,
11673,S(C1(C(N(C)C)CCC1))C,CSC1CCCC1N(C)C,"InChI=1S/C8H17NS/c1-9(2)7-5-4-6-8(7)10-3/h7-8H,4-6H2,1-3H3",JXJSCBGPCIXAFD-UHFFFAOYSA-N,?,25,mean from 2,a1/apparent,NH,basic,8.85,,,,,,
12628,NCCCCCCCC,CCCCCCCCN,"InChI=1S/C8H19N/c1-2-3-4-5-6-7-8-9/h2-9H2,1H3",IOQPZZOEVPZRBK-UHFFFAOYSA-N,?,22,mean from 4,a1/apparent,?,basic,10.76,DTXCID401939,1-Octanamine,111-86-4,Single Compound,CCCCCCCCN,C8H19N
12631,N(CCCC)CCCC,CCCCNCCCC,"InChI=1S/C8H19N/c1-3-5-7-9-8-6-4-2/h9H,3-8H2,1-2H3",JQVDAXLFBXTEQA-UHFFFAOYSA-N,?,24,mean from 5,a1/apparent,NH3(1+),basic,11.29,DTXCID504952,N-Butyl-1-butanamine,111-92-2,Single Compound,CCCCNCCCC,C8H19N
12635,N(C(CCCCC)C)C,CCCCCC(C)NC,"InChI=1S/C8H19N/c1-4-5-6-7-8(2)9-3/h8-9H,4-7H2,1-3H3",BGWFQRDYRSCOCO-UHFFFAOYSA-N,?,17,potentiometric,a/thermodynamic,?,basic,10.99,,,,,,
12634,N(C(CC)C)C(CC)C,CC(CC)NC(C)CC,"InChI=1S/C8H19N/c1-5-7(3)9-8(4)6-2/h7-9H,5-6H2,1-4H3",OBYVIBDTOCAXSN-UHFFFAOYSA-N,?,25,,b/apparent,?,basic,10.94,,,,,,
12633,N(C(CC)C)CC(C)C,CC(C)CNC(C)CC,"InChI=1S/C8H19N/c1-5-8(4)9-6-7(2)3/h7-9H,5-6H2,1-4H3",DVFVBAPHBZWJFX-UHFFFAOYSA-N,?,,,b/apparent,?,basic,10.77,,,,,,
12636,N(C(C)C)(C(C)C)CC,CCN(C(C)C)C(C)C,"InChI=1S/C8H19N/c1-6-9(7(2)3)8(4)5/h7-8H,6H2,1-5H3",JGFZNNIVVJXRND-UHFFFAOYSA-N,?,24.9,spectrophotometric,a2/apparent,?,basic,11.44,DTXCID3046829,"2-Propanamine, N-ethyl-N-(1-methylethyl)-",7087-68-5,Single Compound,CCN(C(C)C)C(C)C,C8H19N
12632,N(CC(C)C)CC(C)C,CC(C)CNCC(C)C,"InChI=1S/C8H19N/c1-7(2)5-9-6-8(3)4/h7-9H,5-6H2,1-4H3",NJBCRXCAPCODGX-UHFFFAOYSA-N,?,25,potentiometric,a1/apparent,NH3(1+),basic,10.59,DTXCID205079,Diisobutylamine,110-96-3,Single Compound,CC(C)CNCC(C)C,C8H19N
